tax_year,jurisdiction_type,jurisdiction,jurisdiction_code,tax_type,filing_status,bracket_order,bracket_lower,bracket_upper,rate,bracket_label,standard_deduction_raw,standard_deduction_amount,personal_exemption_raw,personal_exemption_amount,dependent_exemption_raw,dependent_exemption_amount,source,source_url,notes
2026,state,Delaware,DE,state_ordinary_income,married_filing_jointly,4,10000.0,20000.0,0.048,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,married_filing_jointly,5,20000.0,25000.0,0.052000000000000005,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,married_filing_jointly,6,25000.0,60000.0,0.0555,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,married_filing_jointly,7,60000.0,,0.066,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,single,1,0.0,2000.0,0.0,implicit_zero_tax_band,"$3,250",3250.0,$110 credit,110.0,$110 credit,110.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,single,2,2000.0,5000.0,0.022000000000000002,,"$3,250",3250.0,$110 credit,110.0,$110 credit,110.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,single,3,5000.0,10000.0,0.039,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,single,4,10000.0,20000.0,0.048,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,single,5,20000.0,25000.0,0.052000000000000005,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,single,6,25000.0,60000.0,0.0555,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Delaware,DE,state_ordinary_income,single,7,60000.0,,0.066,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Florida,FL,state_ordinary_income,married_filing_jointly,1,0.0,,0.0,,n.a.,,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Florida,FL,state_ordinary_income,single,1,0.0,,0.0,,n.a.,,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Georgia,GA,state_ordinary_income,married_filing_jointly,1,0.0,,0.0519,,"$24,000",24000.0,n.a.,,"$4,000",4000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Georgia,GA,state_ordinary_income,single,1,0.0,,0.0519,,"$12,000",12000.0,n.a.,,"$4,000",4000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,1,0.0,19200.0,0.013999999999999999,,"$8,800",8800.0,"$2,288",2288.0,"$1,144",1144.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,2,19200.0,28800.0,0.032,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,3,28800.0,38400.0,0.055,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,4,38400.0,48000.0,0.064,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,5,48000.0,72000.0,0.068,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,6,72000.0,96000.0,0.07200000000000001,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,7,96000.0,250000.0,0.076,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,8,250000.0,350000.0,0.079,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,9,350000.0,450000.0,0.0825,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,10,450000.0,550000.0,0.09,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,11,550000.0,650000.0,0.1,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,married_filing_jointly,12,650000.0,,0.11,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,1,0.0,9600.0,0.013999999999999999,,"$4,400",4400.0,"$1,144",1144.0,"$1,144",1144.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,2,9600.0,14400.0,0.032,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,3,14400.0,19200.0,0.055,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,4,19200.0,24000.0,0.064,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,5,24000.0,36000.0,0.068,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,6,36000.0,48000.0,0.07200000000000001,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,7,48000.0,125000.0,0.076,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,8,125000.0,175000.0,0.079,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,9,175000.0,225000.0,0.0825,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,10,225000.0,275000.0,0.09,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,11,275000.0,325000.0,0.1,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Hawaii,HI,state_ordinary_income,single,12,325000.0,,0.11,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Idaho,ID,state_ordinary_income,married_filing_jointly,1,0.0,9622.0,0.0,implicit_zero_tax_band,"$32,200",32200.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Idaho,ID,state_ordinary_income,married_filing_jointly,2,9622.0,,0.053,,"$32,200",32200.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Idaho,ID,state_ordinary_income,single,1,0.0,4811.0,0.0,implicit_zero_tax_band,"$16,100",16100.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Idaho,ID,state_ordinary_income,single,2,4811.0,,0.053,,"$16,100",16100.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Illinois,IL,state_ordinary_income,married_filing_jointly,1,0.0,,0.0495,,n.a.,,"$5,850",5850.0,"$2,925",2925.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Illinois,IL,state_ordinary_income,single,1,0.0,,0.0495,,n.a.,,"$2,925",2925.0,"$2,925",2925.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Indiana,IN,state_ordinary_income,married_filing_jointly,1,0.0,,0.029500000000000002,,n.a.,,"$2,000",2000.0,"$1,000",1000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Indiana,IN,state_ordinary_income,single,1,0.0,,0.029500000000000002,,n.a.,,"$1,000",1000.0,"$1,000",1000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Iowa,IA,state_ordinary_income,married_filing_jointly,1,0.0,,0.038,,"$32,200",32200.0,$80 credit,80.0,$40 credit,40.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Iowa,IA,state_ordinary_income,single,1,0.0,,0.038,,"$16,100",16100.0,$40 credit,40.0,$40 credit,40.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Kansas,KS,state_ordinary_income,married_filing_jointly,1,0.0,46000.0,0.052000000000000005,,"$8,240",8240.0,"$18,320",18320.0,"$2,320",2320.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Kansas,KS,state_ordinary_income,married_filing_jointly,2,46000.0,,0.0558,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Kansas,KS,state_ordinary_income,single,1,0.0,23000.0,0.052000000000000005,,"$3,605",3605.0,"$9,160",9160.0,"$2,320",2320.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Kansas,KS,state_ordinary_income,single,2,23000.0,,0.0558,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Kentucky,KY,state_ordinary_income,married_filing_jointly,1,0.0,,0.035,,"$3,360",3360.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Kentucky,KY,state_ordinary_income,single,1,0.0,,0.035,,"$3,360",3360.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Louisiana,LA,state_ordinary_income,married_filing_jointly,1,0.0,,0.03,,"$25,750",25750.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Louisiana,LA,state_ordinary_income,single,1,0.0,,0.03,,"$12,875",12875.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maine,ME,state_ordinary_income,married_filing_jointly,1,0.0,54849.0,0.057999999999999996,,"$16,700",16700.0,"$10,600",10600.0,$305 credit,305.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maine,ME,state_ordinary_income,married_filing_jointly,2,54849.0,129749.0,0.0675,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maine,ME,state_ordinary_income,married_filing_jointly,3,129749.0,,0.07150000000000001,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maine,ME,state_ordinary_income,single,1,0.0,27399.0,0.057999999999999996,,"$8,350",8350.0,"$5,300",5300.0,$305 credit,305.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maine,ME,state_ordinary_income,single,2,27399.0,64849.0,0.0675,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maine,ME,state_ordinary_income,single,3,64849.0,,0.07150000000000001,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,1,0.0,1000.0,0.02,,"$6,700",6700.0,"$6,400",6400.0,"$3,200",3200.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,2,1000.0,2000.0,0.03,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,3,2000.0,3000.0,0.04,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,4,3000.0,150000.0,0.0475,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,5,150000.0,175000.0,0.05,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,6,175000.0,225000.0,0.0525,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,7,225000.0,300000.0,0.055,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,8,300000.0,600000.0,0.0575,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,9,600000.0,1200000.0,0.0625,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,married_filing_jointly,10,1200000.0,,0.065,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,1,0.0,1000.0,0.02,,"$3,350",3350.0,"$3,200",3200.0,"$3,200",3200.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,2,1000.0,2000.0,0.03,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,3,2000.0,3000.0,0.04,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,4,3000.0,100000.0,0.0475,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,5,100000.0,125000.0,0.05,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,6,125000.0,150000.0,0.0525,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,7,150000.0,250000.0,0.055,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,8,250000.0,500000.0,0.0575,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,9,500000.0,1000000.0,0.0625,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Maryland,MD,state_ordinary_income,single,10,1000000.0,,0.065,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Massachusetts,MA,state_ordinary_income,married_filing_jointly,1,0.0,1083150.0,0.05,,n.a.,,"$8,800",8800.0,"$1,000",1000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Massachusetts,MA,state_ordinary_income,married_filing_jointly,2,1083150.0,,0.09,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Massachusetts,MA,state_ordinary_income,single,1,0.0,1083150.0,0.05,,n.a.,,"$4,400",4400.0,"$1,000",1000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Massachusetts,MA,state_ordinary_income,single,2,1083150.0,,0.09,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Michigan,MI,state_ordinary_income,married_filing_jointly,1,0.0,,0.0425,,n.a.,,"$11,800",11800.0,"$5,900",5900.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Michigan,MI,state_ordinary_income,single,1,0.0,,0.0425,,n.a.,,"$5,900",5900.0,"$5,900",5900.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Minnesota,MN,state_ordinary_income,married_filing_jointly,1,0.0,48700.0,0.0535,,"$30,600",30600.0,n.a.,,"$5,300",5300.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Minnesota,MN,state_ordinary_income,married_filing_jointly,2,48700.0,193480.0,0.068,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Minnesota,MN,state_ordinary_income,married_filing_jointly,3,193480.0,337930.0,0.0785,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Minnesota,MN,state_ordinary_income,married_filing_jointly,4,337930.0,,0.09849999999999999,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Minnesota,MN,state_ordinary_income,single,1,0.0,33310.0,0.0535,,"$15,300",15300.0,n.a.,,"$5,300",5300.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
