tax_year,jurisdiction_type,jurisdiction,jurisdiction_code,tax_type,filing_status,bracket_order,bracket_lower,bracket_upper,rate,bracket_label,standard_deduction_raw,standard_deduction_amount,personal_exemption_raw,personal_exemption_amount,dependent_exemption_raw,dependent_exemption_amount,source,source_url,notes
2026,state,Minnesota,MN,state_ordinary_income,single,2,33310.0,109430.0,0.068,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Minnesota,MN,state_ordinary_income,single,3,109430.0,203150.0,0.0785,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Minnesota,MN,state_ordinary_income,single,4,203150.0,,0.09849999999999999,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Mississippi,MS,state_ordinary_income,married_filing_jointly,1,0.0,10000.0,0.0,implicit_zero_tax_band,"$4,600",4600.0,"$12,000",12000.0,"$1,500",1500.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Mississippi,MS,state_ordinary_income,married_filing_jointly,2,10000.0,,0.04,,"$4,600",4600.0,"$12,000",12000.0,"$1,500",1500.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Mississippi,MS,state_ordinary_income,single,1,0.0,10000.0,0.0,implicit_zero_tax_band,"$2,300",2300.0,"$6,000",6000.0,"$1,500",1500.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Mississippi,MS,state_ordinary_income,single,2,10000.0,,0.04,,"$2,300",2300.0,"$6,000",6000.0,"$1,500",1500.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,married_filing_jointly,1,0.0,1348.0,0.0,implicit_zero_tax_band,"$32,200",32200.0,n.a,,n.a,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,married_filing_jointly,2,1348.0,2696.0,0.02,,"$32,200",32200.0,n.a,,n.a,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,married_filing_jointly,3,2696.0,4044.0,0.025,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,married_filing_jointly,4,4044.0,5392.0,0.03,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,married_filing_jointly,5,5392.0,6740.0,0.035,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,married_filing_jointly,6,6740.0,8088.0,0.04,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,married_filing_jointly,7,8088.0,9436.0,0.045,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,married_filing_jointly,8,9436.0,,0.047,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,single,1,0.0,1348.0,0.0,implicit_zero_tax_band,"$16,100",16100.0,n.a,,n.a,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,single,2,1348.0,2696.0,0.02,,"$16,100",16100.0,n.a,,n.a,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,single,3,2696.0,4044.0,0.025,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,single,4,4044.0,5392.0,0.03,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,single,5,5392.0,6740.0,0.035,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,single,6,6740.0,8088.0,0.04,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,single,7,8088.0,9436.0,0.045,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Missouri,MO,state_ordinary_income,single,8,9436.0,,0.047,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Montana,MT,state_ordinary_income,married_filing_jointly,1,0.0,95000.0,0.047,,"$32,200",32200.0,n.a,,n.a,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Montana,MT,state_ordinary_income,married_filing_jointly,2,95000.0,,0.0565,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Montana,MT,state_ordinary_income,single,1,0.0,47500.0,0.047,,"$16,100",16100.0,n.a,,n.a,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Montana,MT,state_ordinary_income,single,2,47500.0,,0.0565,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Nebraska,NE,state_ordinary_income,married_filing_jointly,1,0.0,8250.0,0.0246,,"$17,700",17700.0,$352 credit,352.0,$176 credit,176.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Nebraska,NE,state_ordinary_income,married_filing_jointly,2,8250.0,49530.0,0.0351,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Nebraska,NE,state_ordinary_income,married_filing_jointly,3,49530.0,,0.0455,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Nebraska,NE,state_ordinary_income,single,1,0.0,4130.0,0.0246,,"$8,850",8850.0,$176 credit,176.0,$176 credit,176.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Nebraska,NE,state_ordinary_income,single,2,4130.0,24760.0,0.0351,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Nebraska,NE,state_ordinary_income,single,3,24760.0,,0.0455,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Nevada,NV,state_ordinary_income,married_filing_jointly,1,0.0,,0.0,,n.a.,,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Nevada,NV,state_ordinary_income,single,1,0.0,,0.0,,n.a.,,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Hampshire,NH,state_ordinary_income,married_filing_jointly,1,0.0,,0.0,,n.a,,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Hampshire,NH,state_ordinary_income,single,1,0.0,,0.0,,n.a,,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,married_filing_jointly,1,0.0,20000.0,0.013999999999999999,,n.a.,,"$2,000",2000.0,"$1,500",1500.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,married_filing_jointly,2,20000.0,50000.0,0.0175,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,married_filing_jointly,3,50000.0,70000.0,0.0245,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,married_filing_jointly,4,70000.0,80000.0,0.035,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,married_filing_jointly,5,80000.0,150000.0,0.0553,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,married_filing_jointly,6,150000.0,500000.0,0.0637,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,married_filing_jointly,7,500000.0,1000000.0,0.0897,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,married_filing_jointly,8,1000000.0,,0.1075,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,single,1,0.0,20000.0,0.013999999999999999,,n.a.,,"$1,000",1000.0,"$1,500",1500.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,single,2,20000.0,35000.0,0.0175,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,single,3,35000.0,40000.0,0.035,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,single,4,40000.0,75000.0,0.0553,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,single,5,75000.0,500000.0,0.0637,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,single,6,500000.0,1000000.0,0.0897,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Jersey,NJ,state_ordinary_income,single,7,1000000.0,,0.1075,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,married_filing_jointly,1,0.0,8000.0,0.015,,"$32,200",32200.0,n.a.,,"$4,000",4000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,married_filing_jointly,2,8000.0,25000.0,0.032,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,married_filing_jointly,3,25000.0,50000.0,0.043,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,married_filing_jointly,4,50000.0,100000.0,0.047,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,married_filing_jointly,5,100000.0,315000.0,0.049,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,married_filing_jointly,6,315000.0,,0.059000000000000004,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,single,1,0.0,5500.0,0.015,,"$16,100",16100.0,n.a.,,"$4,000",4000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,single,2,5500.0,16500.0,0.032,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,single,3,16500.0,33500.0,0.043,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,single,4,33500.0,66500.0,0.047,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,single,5,66500.0,210000.0,0.049,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New Mexico,NM,state_ordinary_income,single,6,210000.0,,0.059000000000000004,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,1,0.0,17150.0,0.039,,"$16,050",16050.0,n.a.,,"$1,000",1000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,2,17150.0,23600.0,0.044000000000000004,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,3,23600.0,27900.0,0.051500000000000004,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,4,27900.0,161550.0,0.054000000000000006,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,5,161550.0,323200.0,0.059000000000000004,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,6,323200.0,2155350.0,0.06849999999999999,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,7,2155350.0,5000000.0,0.0965,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,8,5000000.0,25000000.0,0.10300000000000001,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,married_filing_jointly,9,25000000.0,,0.109,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,1,0.0,8500.0,0.039,,"$8,000",8000.0,n.a.,,"$1,000",1000.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,2,8500.0,11700.0,0.044000000000000004,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,3,11700.0,13900.0,0.051500000000000004,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,4,13900.0,80650.0,0.054000000000000006,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,5,80650.0,215400.0,0.059000000000000004,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,6,215400.0,1077550.0,0.06849999999999999,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,7,1077550.0,5000000.0,0.0965,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,8,5000000.0,25000000.0,0.10300000000000001,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,New York,NY,state_ordinary_income,single,9,25000000.0,,0.109,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,North Carolina,NC,state_ordinary_income,married_filing_jointly,1,0.0,,0.039900000000000005,,"$25,500",25500.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,North Carolina,NC,state_ordinary_income,single,1,0.0,,0.039900000000000005,,"$12,750",12750.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,North Dakota,ND,state_ordinary_income,married_filing_jointly,1,0.0,80975.0,0.0,implicit_zero_tax_band,"$32,200",32200.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,North Dakota,ND,state_ordinary_income,married_filing_jointly,2,80975.0,298075.0,0.0195,,"$32,200",32200.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,North Dakota,ND,state_ordinary_income,married_filing_jointly,3,298075.0,,0.025,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,North Dakota,ND,state_ordinary_income,single,1,0.0,48475.0,0.0,implicit_zero_tax_band,"$16,100",16100.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,North Dakota,ND,state_ordinary_income,single,2,48475.0,244825.0,0.0195,,"$16,100",16100.0,n.a.,,n.a.,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,North Dakota,ND,state_ordinary_income,single,3,244825.0,,0.025,,,,,,,,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Ohio,OH,state_ordinary_income,married_filing_jointly,1,0.0,26050.0,0.0,implicit_zero_tax_band,n.a.,,"$4,800",4800.0,"$2,400",2400.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Ohio,OH,state_ordinary_income,married_filing_jointly,2,26050.0,,0.0275,,n.a.,,"$4,800",4800.0,"$2,400",2400.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Ohio,OH,state_ordinary_income,single,1,0.0,26050.0,0.0,implicit_zero_tax_band,n.a.,,"$2,400",2400.0,"$2,400",2400.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
2026,state,Ohio,OH,state_ordinary_income,single,2,26050.0,,0.0275,,n.a.,,"$2,400",2400.0,"$2,400",2400.0,"Tax Foundation, 2026 State Income Tax Rates and Brackets",https://taxfoundation.org/data/all/state/state-income-tax-rates-2026/,
